,pgid,year,quarter,lat,lon,iso3,wp_land_area,wp_pop_count,wp_pop_density,latbin,lonbin,count_cyclones,count_cyclones_multiply_pop_density,count_cyclones_multiply_pop_density_log,boxcoxb,boxcoxb_log,count_cyclones_multiply_pop_density_log_minmax,boxcoxb_log_minmax
30512,162539,2023,4,22.75,89.25,BGD,2755.454464,2478151.007469043,899.3619890461174,22.5,89.5,4.0,3597.4479561844696,8.188257908201749,7.648763772373733,0.6959088482636784,0.7049764205767919,0.6959088482636784
30514,161812,2023,4,22.25,85.75,IND,2860.583936,783480.7751353128,273.8884062359892,22.5,85.5,2.0,547.7768124719784,6.307691824192493,5.595989214488431,0.5198624980468132,0.5319012695082925,0.5198624980468132
30515,161811,2023,4,22.25,85.25,IND,2860.583936,569159.6563712944,198.96624923621692,22.5,85.5,2.0,397.93249847243385,5.988792225817043,5.250375695107698,0.49022261458330046,0.5025518110479734,0.49022261458330046
30518,162531,2023,4,22.75,85.25,IND,2850.252032,518021.5110410696,181.74586149758056,22.5,85.5,2.0,363.4917229951611,5.8985038433586805,5.152670097621102,0.4818433633074113,0.4942422517261353,0.4818433633074113
30520,162532,2023,4,22.75,85.75,IND,2850.252032,1012833.7973700628,355.3488554692355,22.5,85.5,2.0,710.697710938471,6.5676532579708,5.878302577574504,0.5440737476445046,0.555826440128855,0.5440737476445046
30523,162541,2023,4,22.75,90.25,BGD,2781.434368,2963132.1894269697,1065.325223387392,22.5,90.5,3.0,3195.9756701621764,8.069960538821993,7.518960233451232,0.6847768712110791,0.6940890950791646,0.6847768712110791
30527,163261,2023,4,23.25,90.25,BGD,2834.630912,3029509.498215672,1068.7491924929916,23.5,90.5,1.0,1068.7491924929916,6.975179500440826,6.321859028526837,0.5821132362017607,0.5933325222493546,0.5821132362017607
30543,162535,2023,4,22.75,87.25,IND,2850.252032,1508632.815850458,529.2980406339232,22.5,87.5,2.0,1058.5960812678463,6.96564305907836,6.311466059441024,0.5812219331268829,0.5924548498062007,0.5812219331268829
30544,162536,2023,4,22.75,87.75,IND,2849.459456,3088999.6152471374,1084.0651228578622,22.5,87.5,2.0,2168.1302457157244,7.682081557763405,7.093951810804045,0.6483280652128489,0.6583912199479228,0.6483280652128489
30545,162534,2023,4,22.75,86.75,IND,2824.95616,1147568.243966112,406.2251514607971,22.5,86.5,3.0,1218.6754543823913,7.1063400813394,6.464863475152212,0.59437732569784,0.6054036946193553,0.59437732569784
30546,162533,2023,4,22.75,86.25,IND,2842.348032,2794635.671699212,983.2137515309075,22.5,86.5,3.0,2949.6412545927224,7.989777800149676,7.431026377254151,0.6772356463919551,0.6867095939136374,0.6772356463919551
30663,163981,2023,4,23.75,90.25,BGD,2824.312576,21534908.275687862,7624.831776299771,23.5,90.5,1.0,7624.831776299771,8.939296680942594,8.474744970983956,0.7667451584685745,0.7740971763724613,0.7667451584685745
30695,165423,2023,4,24.75,91.25,BGD,2806.001408,1734074.75077277,617.9878405723059,24.5,91.5,1.0,617.9878405723059,6.4280856288281765,5.72667187075474,0.5310698683758905,0.5429815373607302,0.5310698683758905
30699,165424,2023,4,24.75,91.75,BGD,2806.781952,3923684.944390071,1397.9300891521734,24.5,91.5,1.0,1397.9300891521734,7.243463001402667,6.6144936974244875,0.6072096430178231,0.6180236021603374,0.6072096430178231
30968,151772,2023,4,15.25,105.75,LAO,2972.813824,373445.9190772915,125.62035202554667,15.5,105.5,1.0,125.62035202554667,4.841193255285443,4.013712718182149,0.3841661542185813,0.39693421702683523,0.3841661542185813
30970,151771,2023,4,15.25,105.25,THA,2894.063616,301796.3699693076,104.28118037931466,15.5,105.5,1.0,104.28118037931466,4.656634679323755,3.8159685194922797,0.3672075728087589,0.3799486382231078,0.3672075728087589
30974,151778,2023,4,15.25,108.75,VNM,2036.608,885853.9812148993,434.9653842147823,15.5,108.5,4.0,1739.8615368591293,7.462135405795067,6.85337052371209,0.6276957666682654,0.6381487973058542,0.6276957666682654
30979,151776,2023,4,15.25,107.75,VNM,2981.927936,60220.71656764733,20.19522867760119,15.5,107.5,5.0,100.97614338800595,4.6247388975752415,3.7818287648695095,0.3642797407311685,0.3770131565660087,0.3642797407311685
30980,151773,2023,4,15.25,106.25,LAO,2981.927936,223227.956974824,74.86027890877374,15.5,106.5,3.0,224.5808367263212,5.418678572426991,4.634562621139254,0.4374103641237785,0.45008223418719456,0.4374103641237785
30981,151775,2023,4,15.25,107.25,LAO,2981.927936,31733.987947587542,10.642104245535846,15.5,107.5,5.0,53.21052122767923,3.9928750081988924,3.1077560370421837,0.3064711308870485,0.3188604869850535,0.3064711308870485
30982,151774,2023,4,15.25,106.75,LAO,2980.269824,89718.29445636853,30.10408444694185,15.5,106.5,3.0,90.31225334082555,4.51428498824321,3.6636850866728006,0.35414771562990616,0.3668476924505485,0.35414771562990616
30983,151777,2023,4,15.25,108.25,VNM,2979.446016,186221.6296774726,62.50209893968175,15.5,108.5,4.0,250.008395758727,5.525486387810327,4.7497222428280566,0.4472864759514473,0.4599121353749032,0.4472864759514473
30984,152495,2023,4,15.75,107.25,LAO,2974.746112,24222.71619367645,8.142784386191158,15.5,107.5,5.0,40.71392193095579,3.7308349323416903,2.829556037632562,0.2826126441680532,0.2947440115787241,0.2826126441680532
30985,152496,2023,4,15.75,107.75,VNM,2974.746112,108805.17007177252,36.57628784952674,15.5,107.5,5.0,182.88143924763372,5.214291198010037,4.414475071998906,0.4185356125805561,0.43127174089769943,0.4185356125805561
30986,152494,2023,4,15.75,106.75,LAO,2974.746112,23009.965655952896,7.735102354830104,15.5,106.5,3.0,23.205307064490313,3.18657190930542,2.2545641271875647,0.233301224728822,0.24465355970150254,0.233301224728822
30987,152497,2023,4,15.75,108.25,VNM,2546.859776,1123330.6323822038,441.06497066221044,15.5,108.5,4.0,1764.2598826488418,7.4760532008222755,6.868584861058602,0.6290005512343704,0.6394297012301338,0.6290005512343704
30988,153215,2023,4,16.25,107.25,VNM,2967.264,84440.24663638597,28.457274659883975,16.5,107.5,4.0,113.8290986395359,4.743444924236572,3.908938423967727,0.37518069011968946,0.3879380922392876,0.37518069011968946
30989,153216,2023,4,16.25,107.75,VNM,2494.914048,723133.7983894913,289.8431707373557,16.5,107.5,4.0,1159.3726829494228,7.05649651090623,6.41050511389404,0.5897155419347317,0.6008164144616047,0.5897155419347317
30993,153935,2023,4,16.75,107.25,VNM,2050.344192,535377.472291531,261.11590160347623,16.5,107.5,4.0,1044.463606413905,6.952215708520018,6.296833782787894,0.5799670662004335,0.5912190832218219,0.5799670662004335
30994,152493,2023,4,15.75,106.25,LAO,2974.746112,178817.6016805558,60.11188684614568,15.5,106.5,3.0,180.33566053843703,5.200349791957154,4.39947649730476,0.4172493318619956,0.4299886639671798,0.4172493318619956
30995,152491,2023,4,15.75,105.25,THA,2973.919232,271456.05701540806,91.27889355382737,15.5,105.5,1.0,91.27889355382737,4.524815443136439,3.674943196323493,0.3551132133299495,0.3678168474762416,0.3551132133299495
30996,152492,2023,4,15.75,105.75,LAO,2974.746112,137424.36808341718,46.19700737789121,15.5,105.5,1.0,46.19700737789121,3.8543304875706745,2.9605632609122057,0.2938478494280922,0.3061097445137649,0.2938478494280922
31132,159700,2023,4,20.75,109.75,CHN,1495.335168,598276.1481428111,400.095016118026,20.5,109.5,6.0,2400.570096708156,7.78387800939768,7.205402576691539,0.6578861048368299,0.6677599075971639,0.6578861048368299
31134,160420,2023,4,21.25,109.75,CHN,1327.39584,595255.6284086304,448.43867252788016,21.5,109.5,20.0,8968.773450557603,9.101615698385801,8.6536746245911,0.7820902007880564,0.7890359699113623,0.7820902007880564
31186,160421,2023,4,21.25,110.25,CHN,2631.184128,2438432.8575024214,926.7435264425635,21.5,110.5,16.0,14827.896423081016,9.604333017196547,9.208723454771503,0.8296912977375737,0.8353028236198079,0.8296912977375737
31187,161139,2023,4,21.75,109.25,CHN,2720.813056,771485.9128522489,283.54976875421494,21.5,109.5,20.0,5670.995375084299,8.643296252817466,8.148826032440844,0.7387942861349963,0.7468552095786771,0.7387942861349963
31188,161141,2023,4,21.75,110.25,CHN,2856.331008,1481196.7976759092,518.5662283283623,21.5,110.5,16.0,8297.059653253797,9.023776989738243,8.567852629946284,0.77473008963142,0.7818721981233314,0.77473008963142
31189,161138,2023,4,21.75,108.75,CHN,1913.988352,627750.719401385,327.98042827451076,21.5,108.5,3.0,983.9412848235322,6.892582030079172,6.231863932154211,0.5743952390193827,0.5857307847819629,0.5743952390193827
31190,161140,2023,4,21.75,109.75,CHN,2720.352512,1014538.692000694,372.9438326560135,21.5,109.5,20.0,7458.87665312027,8.91729415862683,8.450501875614385,0.7646660658369078,0.7720722063881202,0.7646660658369078
31193,161861,2023,4,22.25,110.25,CHN,2860.583936,1161881.1089576632,406.16920704041286,22.5,110.5,1.0,406.16920704041286,6.009228841159824,5.272500276993421,0.49212002308151775,0.5044326650726507,0.49212002308151775
31197,161137,2023,4,21.75,108.25,CHN,2521.850368,623760.6234304634,247.34244003745087,21.5,108.5,3.0,742.0273201123526,6.610732814044925,5.9251345543507545,0.5480900671927131,0.5597912041107711,0.5480900671927131
31314,160422,2023,4,21.25,110.75,CHN,1129.942528,1216236.0237964154,1076.3698096655899,21.5,110.5,16.0,17221.916954649438,9.753996157053782,9.374218012876119,0.8438841436217726,0.8490768519618236,0.8438841436217726
31315,161144,2023,4,21.75,111.75,CHN,2274.3616,1240437.5928297832,545.4003412780901,21.5,111.5,16.0,8726.405460449441,9.074223406545778,8.623469205276354,0.7794997780810404,0.7865149603660784,0.7794997780810404
31316,161142,2023,4,21.75,110.75,CHN,2870.682112,2939224.047620805,1023.8765328053171,21.5,110.5,16.0,16382.024524885073,9.704000987790703,9.31892173944404,0.8391419243259821,0.8444756196273261,0.8391419243259821
31317,161143,2023,4,21.75,111.25,CHN,2840.027392,1425758.263781272,502.0227156250161,21.5,111.5,16.0,8032.363450000257,8.991358579766297,8.532118981704848,0.7716655649233006,0.7788886171415171,0.7716655649233006
31318,161146,2023,4,21.75,112.75,CHN,1105.80416,218301.27931656185,197.41405143254468,21.5,112.5,8.0,1579.3124114603575,7.365377835247633,6.747634159606355,0.6186277952660906,0.6292438557130462,0.6186277952660906
31319,161145,2023,4,21.75,112.25,CHN,1419.486976,398395.5643397084,280.6616552850348,21.5,112.5,8.0,2245.2932422802783,7.717036688788501,7.1322147340452675,0.6516095010428917,0.661608264344411,0.6516095010428917
31321,161865,2023,4,22.25,112.25,CHN,2859.788032,697638.2952539502,243.94755396121266,22.5,112.5,13.0,3171.3182014957647,8.062217893453516,7.510467426419105,0.684048526408013,0.6933765120286598,0.684048526408013
31322,161862,2023,4,22.25,110.75,CHN,2860.583936,1256431.2446783034,439.2219465635367,22.5,110.5,1.0,439.2219465635367,6.0872790237413215,5.357027611771939,0.4993691039531391,0.5116158995551195,0.4993691039531391
31323,161866,2023,4,22.25,112.75,CHN,2860.583936,1490962.8450418422,521.209263003371,22.5,112.5,13.0,6775.720419043823,8.821248549901746,8.344706806297264,0.7555930598642471,0.76323278916109,0.7555930598642471
31325,161869,2023,4,22.25,114.25,HKG,890.423232,6587248.689587285,7397.88502012859,22.5,114.5,12.0,88774.62024154309,11.393867344455911,11.194594621995957,1.0,1.0000000000000002,1.0
31326,161867,2023,4,22.25,113.25,CHN,2475.910144,2131067.177604898,860.7207263838804,22.5,113.5,11.0,9467.927990222684,9.155770979162387,8.713403372311976,0.7872125499514815,0.7940200720289449,0.7872125499514815
31327,162589,2023,4,22.75,114.25,CHN,2645.658368,11479808.40570942,4339.112163747598,22.5,114.5,12.0,52069.34596497117,10.860350890363241,10.600990366176426,0.9490923821572099,0.9508985928892439,0.9490923821572099
31330,162582,2023,4,22.75,110.75,CHN,2850.252032,878529.3719918774,308.22866263353563,22.5,110.5,1.0,308.22866263353563,5.734081011749212,4.974910699731702,0.466598682348673,0.4791098367251961,0.466598682348673
31333,162581,2023,4,22.75,110.25,CHN,2850.252032,2063250.628751461,723.8835743601571,22.5,110.5,1.0,723.8835743601571,6.586011054869749,5.8982577615204566,0.5457851081483147,0.5575159731362761,0.5457851081483147
31338,162592,2023,4,22.75,115.75,CHN,1121.255808,1195517.109459275,1066.2304720559139,22.5,115.5,4.0,4264.9218882236555,8.358413588555093,7.835615044071577,0.711933250110159,0.7206364499332362,0.711933250110159
31339,162591,2023,4,22.75,115.25,CHN,1361.81888,1287205.0662344536,945.2101781952483,22.5,115.5,4.0,3780.8407127809933,8.23796613113975,7.703331716452141,0.7005886058907109,0.7095512442256369,0.7005886058907109
31342,162587,2023,4,22.75,113.25,CHN,2848.668416,9396798.51233998,3298.663494691542,22.5,113.5,11.0,36285.29844160696,10.49919549560022,10.199888387621531,0.91469379751083,0.9176601839658245,0.91469379751083
31343,162586,2023,4,22.75,112.75,CHN,2843.924736,1751983.5783665013,616.044284220643,22.5,112.5,13.0,8008.575694868359,8.988393066732796,8.528850487852598,0.7713852582470586,0.778615690483617,0.7713852582470586
31344,162588,2023,4,22.75,113.75,CHN,2270.660864,10585583.221940376,4661.8953053574,22.5,113.5,11.0,51280.8483589314,10.845092135385906,10.584031777330274,0.9476380102391027,0.949494275675786,0.9476380102391027
31345,162590,2023,4,22.75,114.75,CHN,1928.60544,1141407.8348873036,591.8306623086698,22.5,114.5,12.0,7101.967947704038,8.868267996486438,8.396492792626734,0.7600342362470425,0.767560155207942,0.7600342362470425
31354,162585,2023,4,22.75,112.25,CHN,2850.252032,1046457.208506983,367.14550038323875,22.5,112.5,13.0,4772.8915049821035,8.470917080411395,7.959250105341839,0.7225362173049055,0.7309905443808246,0.7225362173049055
31363,164035,2023,4,23.75,117.25,CHN,1971.230208,1206474.1504565591,612.0412245917445,23.5,117.5,4.0,2448.164898366978,7.803502387624149,7.226895569485047,0.6597293481301569,0.6695660085659373,0.6597293481301569
38628,170118,2023,4,28.25,-81.25,USA,2621.126912,779233.9086937716,297.28965244921784,28.5,-81.5,3.0,891.8689573476536,6.79443982581696,6.1249940121458275,0.5652300536398318,0.5766984104488766,0.5652300536398318
38629,170838,2023,4,28.75,-81.25,USA,2661.503232,1471280.7710425686,552.8006704455389,28.5,-81.5,3.0,1658.4020113366169,7.414212582316118,6.800992975044692,0.6232038577829075,0.6337382902868371,0.6232038577829075
38630,170839,2023,4,28.75,-80.75,USA,1438.028416,109383.4778845194,76.06489320202654,28.5,-80.5,10.0,760.6489320202654,6.635485730389467,5.952049681369857,0.5503983137846904,0.562069302589812,0.5503983137846904
38719,172994,2023,4,30.25,-83.25,USA,2669.765888,41654.85483415297,15.602437285374803,30.5,-83.5,5.0,78.01218642687401,4.369602099138417,3.5091235238462835,0.34089248557315127,0.3535320142078286,0.34089248557315127
38722,173714,2023,4,30.75,-83.25,USA,2650.981888,144198.78983782357,54.39448322546351,30.5,-83.5,5.0,271.97241612731756,5.609370750253417,4.840235175301514,0.4550488828597797,0.4676323100741993,0.4550488828597797
38723,173713,2023,4,30.75,-83.75,USA,2645.78432,59856.68602026557,22.62341853332382,30.5,-83.5,5.0,113.1170926666191,4.737225049913339,3.90227469228777,0.37460920717891805,0.38736565519638105,0.37460920717891805
38725,174436,2023,4,31.25,-82.25,USA,2642.213888,66950.19739251051,25.3386743959581,31.5,-82.5,5.0,126.6933719797905,4.84963185863581,4.022762294412884,0.38494224765773194,0.39771085155305097,0.38494224765773194
38726,174435,2023,4,31.25,-82.75,USA,2631.924736,32931.48511676325,12.512320229495822,31.5,-82.5,5.0,62.56160114747911,4.152009532469524,3.277103075433727,0.32099436623909755,0.33350620034899703,0.32099436623909755
38743,175151,2023,4,31.75,-84.75,USA,2628.101888,14831.635089940968,5.643477963188072,31.5,-84.5,4.0,22.57391185275229,3.1601406706250907,2.2267456769429526,0.23091550895918656,0.24222099927917867,0.23091550895918656
38744,175152,2023,4,31.75,-84.25,USA,2628.101888,129677.90515679904,49.342799740342116,31.5,-84.5,4.0,197.37119896136846,5.290140017787732,4.496106470038074,0.42553633734728363,0.43825237617184243,0.42553633734728363
38748,175872,2023,4,32.25,-84.25,USA,2613.767936,49801.31257319364,19.053456080499426,32.5,-84.5,3.0,57.160368241498276,4.063204164730293,3.182562416648815,0.3128865407293507,0.3253331281193878,0.3128865407293507
38749,175871,2023,4,32.25,-84.75,USA,2613.767936,138309.21746783197,52.915645479795174,32.5,-84.5,3.0,158.74693643938554,5.073590915855515,4.26318785569274,0.4055611911260117,0.4183225960650127,0.4055611911260117
38751,175156,2023,4,31.75,-82.25,USA,2628.101888,34116.62513450019,12.9814697406816,31.5,-82.5,5.0,64.907348703408,4.1882499482414,3.3157098477318225,0.3243052906319519,0.33684153404869366,0.3243052906319519
38754,175155,2023,4,31.75,-82.75,USA,2628.101888,53710.87618327589,20.43713618125748,31.5,-82.5,5.0,102.18568090628739,4.636530092512596,3.794448297723978,0.3653619943531929,0.378098341959074,0.3653619943531929
38762,175879,2023,4,32.25,-80.75,USA,1740.307584,232333.193019772,133.50122424092822,32.5,-80.5,11.0,1468.5134666502104,7.292686649920562,6.66823788793292,0.6118187553765209,0.62255382871064,0.6118187553765209
38763,175878,2023,4,32.25,-81.25,USA,2613.767936,281088.0123435064,107.54130405841292,32.5,-81.5,3.0,322.62391217523873,5.779582076691741,5.024080097737899,0.4708154596017332,0.48329746073674723,0.4708154596017332
38764,175877,2023,4,32.25,-81.75,USA,2613.767936,99072.70958000564,37.90417206342439,32.5,-81.5,3.0,113.71251619027316,4.74242913928295,3.9078501249786033,0.37508735738412724,0.3878446059556647,0.37508735738412724
38765,176599,2023,4,32.75,-80.75,USA,2596.081152,45248.36497964068,17.429487882064745,32.5,-80.5,11.0,191.7243667027122,5.261261016324683,4.465019632422473,0.42287032403326014,0.43559453947925003,0.42287032403326014
38766,176598,2023,4,32.75,-81.25,USA,2599.332096,28423.76035408356,10.935024577207221,32.5,-81.5,3.0,32.80507373162166,3.5206109016265414,2.606989977145492,0.26352533500378794,0.2753963501571784,0.26352533500378794
38767,176600,2023,4,32.75,-80.25,USA,2388.590848,336884.41031194315,141.03897726729596,32.5,-80.5,11.0,1551.4287499402556,7.347575918996194,6.728186959337014,0.6169599995423942,0.6276054823685913,0.6169599995423942
38781,176597,2023,4,32.75,-81.75,USA,2599.332096,31050.438957603223,11.94554516730871,32.5,-81.5,3.0,35.83663550192613,3.6064928799072336,2.6978448065875678,0.2713170630634587,0.283300372510545,0.2713170630634587
38790,176592,2023,4,32.75,-84.25,USA,2599.332096,41514.76747791955,15.971321071980311,32.5,-84.5,3.0,47.91396321594093,3.89006290205849,2.9985040782409094,0.29710166139166405,0.30939832505773396,0.29710166139166405
38791,176591,2023,4,32.75,-84.75,USA,2599.332096,135769.49544477486,52.23245450387223,32.5,-84.5,3.0,156.6973635116167,5.060677775450144,4.249312302979125,0.40437122099359246,0.4171341540605374,0.40437122099359246
38794,177312,2023,4,33.25,-84.25,USA,2584.608,414575.3808033906,160.40164729173264,33.5,-84.5,3.0,481.20494187519796,6.178369214295131,5.455737793247882,0.5078345085497284,0.5199992521131684,0.5078345085497284
38796,177311,2023,4,33.25,-84.75,USA,2584.608,267569.9371574319,103.52437861270718,33.5,-84.5,3.0,310.5731358381215,5.741634096666769,4.983071527896266,0.4672985565786998,0.4798049738566456,0.4672985565786998
38808,176601,2023,4,32.75,-79.75,USA,958.47776,233485.1512693408,243.59996758750125,32.5,-79.5,4.0,974.399870350005,6.882847510356121,6.221260701157978,0.5734859038416726,0.5848348824863868,0.5734859038416726
38811,177319,2023,4,33.25,-80.75,USA,2584.608,54137.64699934227,20.946173268573908,33.5,-80.5,1.0,20.946173268573908,3.0885927857608935,2.1514946271170388,0.22446196411133587,0.23563619426392368,0.22446196411133587
38812,177320,2023,4,33.25,-80.25,USA,2296.405248,201956.8105743001,87.94476094765487,33.5,-80.5,1.0,87.94476094765487,4.4880155135313125,3.6356054665168376,0.3517396018772564,0.3644300197386389,0.3517396018772564
38813,177321,2023,4,33.25,-79.75,USA,2561.170688,42047.59520734532,16.417334230925462,33.5,-79.5,19.0,311.9293503875838,5.745977447450546,4.987764572754294,0.4677010330296506,0.4802047077981633,0.4677010330296506
38814,177322,2023,4,33.25,-79.25,USA,1501.197184,42646.73554526177,28.408483575507272,33.5,-79.5,19.0,539.7611879346382,6.292977754280977,5.580025214252753,0.5184934222437462,0.5305470815888025,0.5184934222437462
38816,178041,2023,4,33.75,-79.75,USA,2569.715968,55584.25913322125,21.630506960846052,33.5,-79.5,19.0,410.979632256075,6.020973911855851,5.285216943253874,0.4932106068835622,0.5055136054885767,0.4932106068835622
38817,178040,2023,4,33.75,-80.25,USA,2546.104064,124354.54390878548,48.841108133428385,33.5,-80.5,1.0,48.841108133428385,3.9088401080488113,3.01844798656306,0.298812054895757,0.31112645776790737,0.298812054895757
38818,178042,2023,4,33.75,-79.25,USA,2552.782848,151849.50092578522,59.48390833350869,33.5,-79.5,19.0,1130.1942583366651,7.031029219401585,6.382737572423382,0.5873341921115731,0.5984725695087728,0.5873341921115731
38819,178043,2023,4,33.75,-78.75,USA,1280.737792,232580.56113001984,181.59888978275723,33.5,-78.5,5.0,907.9944489137861,6.812338987353316,6.1444798641293685,0.5669011641421475,0.5783457336210034,0.5669011641421475
38822,178039,2023,4,33.75,-80.75,USA,2541.831936,131831.44625339372,51.86473754864087,33.5,-80.5,1.0,51.86473754864087,3.967736529614158,3.0810313218534313,0.3041792140511288,0.3165469038487409,0.3041792140511288
38832,178765,2023,4,34.25,-77.75,USA,1375.410432,301033.09477223933,218.8678286629713,34.5,-77.5,5.0,1094.3391433148565,6.9988193142195305,6.347624794851003,0.584322913394264,0.5955081779605634,0.584322913394264
38835,179485,2023,4,34.75,-77.75,USA,2539.325952,80808.06791551938,31.82264484473688,34.5,-77.5,5.0,159.1132242236844,5.075881216364665,4.265649015033117,0.4057722606355743,0.4185333805250665,0.4057722606355743
38839,180205,2023,4,35.25,-77.75,USA,2523.881984,158788.52818238252,62.914402966942575,35.5,-77.5,5.0,314.5720148347129,5.754386912146233,4.996851551130435,0.46848033408415474,0.4809786605908822,0.46848033408415474
38841,180206,2023,4,35.25,-77.25,USA,2500.551168,107258.53886877192,42.89395883650717,35.5,-77.5,5.0,214.46979418253585,5.372820733513271,4.5851496722205605,0.4331726998965144,0.44586177500463503,0.4331726998965144
38943,178032,2023,4,33.75,-84.25,USA,2569.715968,2539257.675689895,988.1472144433883,33.5,-84.5,3.0,2964.441643330165,7.994781252558825,7.436512364773108,0.677706125761615,0.6871700793434986,0.677706125761615
38945,178031,2023,4,33.75,-84.75,USA,2569.715968,968771.255914864,376.99546096872916,33.5,-84.5,3.0,1130.9863829061874,7.0317292294559595,6.383500749129391,0.5873996422961281,0.5985369939110528,0.5873996422961281
39042,179486,2023,4,34.75,-77.25,USA,2109.833728,182797.12616372836,86.64053652086102,34.5,-77.5,5.0,433.2026826043051,6.073511435693888,5.342113987429277,0.49809010859344616,0.510348819710694,0.49809010859344616
39056,180925,2023,4,35.75,-77.75,USA,2508.204032,213720.82832025125,85.20870933686915,35.5,-77.5,5.0,426.04354668434576,6.0568859908960455,5.3241066099676075,0.49654579235719554,0.5088187211970417,0.49654579235719554
39058,180926,2023,4,35.75,-77.25,USA,2500.504064,220235.03813459747,88.07625682571074,35.5,-77.5,5.0,440.3812841285537,6.089909091764991,5.359876780995783,0.4996134492666958,0.5118579540217972,0.4996134492666958
39062,181646,2023,4,36.25,-77.25,USA,2492.310016,37879.76671839929,15.198657661053709,36.5,-77.5,6.0,91.19194596632225,4.523872772802526,3.6739353401027577,0.35502677938204114,0.36773009018978564,0.35502677938204114
39063,181645,2023,4,36.25,-77.75,USA,2489.549312,70297.4443884174,28.23701625413612,36.5,-77.5,6.0,169.4220975248167,5.138278286297408,4.332719827301108,0.41152426670000264,0.4242760036621474,0.41152426670000264
39087,182365,2023,4,36.75,-77.75,USA,2474.267392,37909.745726647496,15.321604224838563,36.5,-77.5,6.0,91.92962534903137,4.53184249002159,3.6824564581990935,0.35575755214754745,0.3684635714661904,0.35575755214754745
39088,182366,2023,4,36.75,-77.25,USA,2476.33792,22985.520647215617,9.282061410752704,36.5,-77.5,6.0,55.69236846451622,4.037639606692911,3.155363705770564,0.31055397392978334,0.32298033138337184,0.31055397392978334
45554,172209,2023,4,29.75,-115.75,MEX,742.44896,141.14173093306368,0.19010294112751355,29.5,-115.5,7.0,1.330720587892595,0.8461774849549428,-0.153270651348862,0.026804840087709832,0.02925877937516609,0.026804840087709832
45555,172929,2023,4,30.25,-115.75,MEX,1840.490112,13911.58099299644,7.558628488299338,30.5,-115.5,1.0,7.558628488299338,2.146939953987005,1.169060220320758,0.14020819597123982,0.1489725521302268,0.14020819597123982
45556,173649,2023,4,30.75,-115.75,MEX,2656.133888,56211.45575041645,21.162884899880638,30.5,-115.5,1.0,21.162884899880638,3.098419038418414,2.1618249315511875,0.22534789305335007,0.2365405390660547,0.22534789305335007
45558,174368,2023,4,31.25,-116.25,MEX,2095.64352,14348.284536674564,6.846720064619847,31.5,-116.5,2.0,13.693440129239693,2.687401144474071,1.731019956230029,0.18840197355662455,0.19871310790521307,0.18840197355662455
45560,175087,2023,4,31.75,-116.75,MEX,955.601152,390831.7198459575,408.99042349203603,31.5,-116.5,2.0,817.9808469840721,6.708060697723782,6.030989779623775,0.5571682321519948,0.5687486336391091,0.5571682321519948
45561,175088,2023,4,31.75,-116.25,MEX,2628.101888,9509.195601794,3.6182750924586675,31.5,-116.5,2.0,7.236550184917335,2.108581589376969,1.1293972142294912,0.13680668876034086,0.1454422961046215,0.13680668876034086
45565,177246,2023,4,33.25,-117.25,USA,2162.92864,1026534.3626456184,474.60389754033605,33.5,-117.5,3.0,1423.8116926210082,7.2617949384416445,6.634507296037835,0.6089260131750092,0.6197107551933406,0.6089260131750092
45566,175808,2023,4,32.25,-116.25,MEX,2613.767936,4653.327964150895,1.780314120492331,32.5,-116.5,1.0,1.780314120492331,1.0225639143021723,0.022575110441815937,0.041885407237881464,0.0454922466089369,0.041885407237881464
45567,175807,2023,4,32.25,-116.75,MEX,2349.0048,782677.2044998142,333.19523421144737,32.5,-116.5,1.0,333.19523421144737,5.811725355770708,5.058825138868792,0.4737952011694238,0.4862557204489338,0.4737952011694238
45568,176527,2023,4,32.75,-116.75,USA,2599.332096,1016380.7952987714,391.0161371310868,32.5,-116.5,1.0,391.0161371310868,5.971303005093891,5.23144460355682,0.4885990804449066,0.5009422161794557,0.4885990804449066
45571,176528,2023,4,32.75,-116.25,USA,2599.332096,14979.821497144523,5.762950228713108,32.5,-116.5,1.0,5.762950228713108,1.9114592192153026,0.9260869886081942,0.11937076378508758,0.12730042686385779,0.11937076378508758
45580,177966,2023,4,33.75,-117.25,USA,2563.296512,1582193.956289835,617.2496817605138,33.5,-117.5,3.0,1851.7490452815414,7.524425785533287,6.921473442899041,0.6335362864252561,0.6438816013668114,0.6335362864252561
45586,177965,2023,4,33.75,-117.75,USA,2373.807104,3327996.297900588,1401.9657672658932,33.5,-117.5,3.0,4205.89730179768,8.344480672025073,7.820308655270469,0.7106205711931857,0.7193541543235457,0.7106205711931857
45589,178685,2023,4,34.25,-117.75,USA,2554.601984,1557854.698114203,609.8228639417682,34.5,-117.5,2.0,1219.6457278835364,7.107135282855762,6.465730842581038,0.5944517112992957,0.6054768798287157,0.5944517112992957
45593,178686,2023,4,34.25,-117.25,USA,2554.601984,1359620.7803320573,532.2241150862808,34.5,-117.5,2.0,1064.4482301725616,6.971150863002625,6.317468477011073,0.5817367016393946,0.592961752490639,0.5817367016393946
45602,179405,2023,4,34.75,-117.75,USA,2539.325952,35327.97327926538,13.912342860687378,34.5,-117.5,2.0,27.824685721374756,3.3612321631078186,2.438644485446601,0.24908799249327668,0.26072816089183426,0.24908799249327668
