,index,pgid,year,quarter,lat,lon,iso3,wp_land_area,wp_pop_count,wp_pop_density,latbin,lonbin,ID,Severity,num_days,YEAR,num_days_multiply_pop_density,num_days_multiply_pop_density_log,boxcoxb,boxcoxb_log,num_days_multiply_pop_density_log_minmax,boxcoxb_log_minmax
2838,2838,108231,2023,4,-14.75,-64.75,BOL,2979.178752,131037.99028680964,43.984601527800386,-14.5,-64.5,4577.0,1.5,11.0,2018.0,483.83061680580425,6.183799586238327,5.462301719721788,0.5096137008082933,0.5218323547556394,0.5096137008082933
2840,2840,108951,2023,4,-14.25,-64.75,BOL,2985.880064,3144.8509679468407,1.0532408872893164,-14.5,-64.5,4577.0,1.5,11.0,2018.0,11.58564976018248,2.5325572569869284,1.5695436482443157,0.17567847358185862,0.18570361009980246,0.17567847358185862
2842,2842,108952,2023,4,-14.25,-64.25,BOL,2978.396672,1052.3387742891125,0.3533239155758473,-14.5,-64.5,4577.0,1.5,11.0,2018.0,3.8865630713343204,1.5864892079751602,0.5930051037024917,0.09190737484435699,0.09860978367099872,0.09190737484435699
2893,2893,112545,2023,4,-11.75,-67.75,BOL,3026.22592,3885.78385509131,1.284036274162674,-11.5,-67.5,10176.0,2.0,20.0,4042.0,25.680725483253482,3.283941412703719,2.357307944883677,0.24325581709226432,0.25487508387244373,0.24325581709226432
2894,2894,112546,2023,4,-11.75,-67.25,BOL,3026.22592,11998.605128024326,3.9648742179910768,-11.5,-67.5,10176.0,2.0,20.0,4042.0,79.29748435982154,4.385738292439836,3.526691017293551,0.34356983477066744,0.3563051092324284,0.34356983477066744
2897,2897,113265,2023,4,-11.25,-67.75,BOL,3031.596032,5381.1012098362335,1.775006020932882,-11.5,-67.5,10176.0,2.0,20.0,4042.0,35.50012041865764,3.5973155597243087,2.6883507170978462,0.2716538940678135,0.28372391096938987,0.2716538940678135
2929,2929,108938,2023,4,-14.25,-71.25,PER,2971.75936,108440.48108875893,36.49033045823701,-14.5,-71.5,4869.0,1.5,9.0,2020.0,328.4129741241331,5.797312204108546,5.043843084567312,0.4737167668480133,0.48625281582998303,0.4737167668480133
2930,2930,108937,2023,4,-14.25,-71.75,PER,2985.876224,50545.17872695895,16.928089088450758,-14.5,-71.5,4869.0,1.5,9.0,2020.0,152.3528017960568,5.0327411609904,4.2197520199028515,0.4030231784253572,0.4158673739039204,0.4030231784253572
2969,2969,111100,2023,4,-12.75,-70.25,PER,3014.778112,7487.894931199267,2.4837300302116785,-12.5,-70.5,5043.0,1.5,6.0,2021.0,14.902380181270072,2.7664687949579423,1.813793722104664,0.1966311509424817,0.20723721004435425,0.1966311509424817
2975,2975,111820,2023,4,-12.25,-70.25,PER,3020.64,2135.161093837151,0.7068571871646906,-12.5,-70.5,5043.0,1.5,6.0,2021.0,4.241143122988143,1.6565396277830045,0.664574940767985,0.09804690095006059,0.10505853660201893,0.09804690095006059
2988,2988,111099,2023,4,-12.75,-70.75,PER,3014.778112,9930.026974811217,3.2937836901779978,-12.5,-70.5,5043.0,1.5,6.0,2021.0,19.762702141067987,3.033158210765252,2.0933884840589525,0.2206158267559184,0.2317882999104406,0.2206158267559184
2994,2994,111819,2023,4,-12.25,-70.75,PER,3020.64,1243.3644210383136,0.41162284186076914,-12.5,-70.5,5043.0,1.5,6.0,2021.0,2.469737051164615,1.2440788133251293,0.2453093157328957,0.06208074040436126,0.06708791639071279,0.06208074040436126
3128,3128,113266,2023,4,-11.25,-67.25,BOL,3031.596032,8652.410979167236,2.8540778150639947,-11.5,-67.5,10176.0,2.0,20.0,4042.0,57.081556301279896,4.061848165978474,3.1814081011833473,0.3139501854291134,0.3264881943862975,0.3139501854291134
3185,3185,116860,2023,4,-8.75,-70.25,BRA,3054.978048,599.7611049879087,0.1963225579904097,-8.5,-70.5,5030.0,1.5,4.0,2021.0,0.7852902319616388,0.5795809969509708,-0.41582397443169067,0.0053662743563138784,0.0059150889793410655,0.0053662743563138784
3199,3199,116859,2023,4,-8.75,-70.75,BRA,3054.978048,3982.3182782364743,1.3035505380615011,-8.5,-70.5,5030.0,1.5,4.0,2021.0,5.2142021522460045,1.8268373421839057,0.8391172964129577,0.11301979166731473,0.12073592851346439,0.11301979166731473
3203,3203,117579,2023,4,-8.25,-70.75,BRA,3059.003904,35412.59887693832,11.576513135740777,-8.5,-70.5,5030.0,1.5,4.0,2021.0,46.30605254296311,3.856638248050788,2.963270298647279,0.2952375155639374,0.30759682923330245,0.2952375155639374
3261,3261,115410,2023,4,-9.75,-75.25,PER,3046.320128,13013.470806762723,4.271865811852957,-9.5,-75.5,9695.0,2.5,15.0,4039.0,64.07798717779436,4.1755863534428315,3.3025241900568805,0.32433997280251925,0.33695878787869465,0.32433997280251925
3263,3263,115409,2023,4,-9.75,-75.75,PER,3046.320128,40335.2004725819,13.240630917888188,-9.5,-75.5,9695.0,2.5,15.0,4039.0,198.60946376832283,5.296362776422323,4.503307773874431,0.42734764282700016,0.44013604595271416,0.42734764282700016
3265,3265,116130,2023,4,-9.25,-75.25,PER,3050.76608,12232.977418779044,4.009805110583583,-9.5,-75.5,9695.0,2.5,15.0,4039.0,60.14707665875375,4.11328205491936,3.2361599713537093,0.31864700394973433,0.33122313306291284,0.31864700394973433
3266,3266,116129,2023,4,-9.25,-75.75,PER,3050.76608,71316.30239853058,23.376522659688998,-9.5,-75.5,9695.0,2.5,15.0,4039.0,350.647839895335,5.862630219966314,5.1144796108592905,0.4797762300935278,0.49226590964678896,0.4797762300935278
3292,3292,118288,2023,4,-7.75,-76.25,PER,3062.724096,3050.343192884081,0.9959575519283344,-7.5,-76.5,4898.0,1.5,5.0,2020.0,4.979787759641672,1.788385075633978,0.7996409139593502,0.10963336114615992,0.11719606155337446,0.10963336114615992
3294,3294,118287,2023,4,-7.75,-76.75,PER,3062.724096,9033.177343831883,2.9493931091048835,-7.5,-76.5,4898.0,1.5,5.0,2020.0,14.746965545524418,2.756647682933365,1.8035195131032644,0.1957497911830369,0.2063330909094782,0.1957497911830369
3297,3297,119007,2023,4,-7.25,-76.75,PER,3066.264064,72083.8781670472,23.50869874951748,-7.5,-76.5,4898.0,1.5,5.0,2020.0,117.5434937475874,4.775279929078627,3.9434583202872333,0.3793216799843417,0.392165818960074,0.3793216799843417
3299,3299,119008,2023,4,-7.25,-76.25,PER,3066.264064,50575.50168349999,16.494176831438086,-7.5,-76.5,4898.0,1.5,5.0,2020.0,82.47088415719043,4.424497878321106,3.5680882685755737,0.3471210445452233,0.35987326762095223,0.3471210445452233
3303,3303,119730,2023,4,-6.75,-75.25,PER,3069.509888,12947.669843798303,4.21815544377823,-6.5,-75.5,4735.0,1.0,4.0,2019.0,16.87262177511292,2.883270032182331,1.936106256002968,0.2071235738082235,0.21798978401841085,0.2071235738082235
3304,3304,119729,2023,4,-6.75,-75.75,PER,3069.509888,6285.705424250664,2.0477879705890896,-6.5,-75.5,4735.0,1.0,4.0,2019.0,8.191151882356358,2.218241269357088,1.2429286392064713,0.14766022655598568,0.156768078349178,0.14766022655598568
3323,3323,121162,2023,4,-5.75,-79.25,PER,3075.37792,59934.52403244047,19.488506971019834,-5.5,-79.5,5042.0,1.5,3.0,2021.0,58.46552091305951,4.085396664135114,3.206471907068508,0.31610025166999944,0.3286560393032205,0.31610025166999944
3324,3324,121161,2023,4,-5.75,-79.75,PER,3075.37792,47726.87451724964,15.519027501260608,-5.5,-79.5,5042.0,1.5,3.0,2021.0,46.55708250378182,3.8619307264544873,2.968889837156437,0.2957195804224533,0.30808404809240186,0.2957195804224533
3337,3337,120450,2023,4,-6.25,-75.25,PER,3072.588032,6431.1792930151705,2.093082191962131,-6.5,-75.5,4735.0,1.0,4.0,2019.0,8.372328767848524,2.2377615998263116,1.2631558007627646,0.14939538750522055,0.15856509525033574,0.14939538750522055
3338,3338,120449,2023,4,-6.25,-75.75,PER,3071.734272,13757.547453782254,4.478755724148216,-6.5,-75.5,4735.0,1.0,4.0,2019.0,17.915022896592863,2.9399564685834862,1.9955473673170316,0.2122226528284925,0.22320826556204476,0.2122226528284925
3341,3341,121167,2023,4,-5.75,-76.75,PER,3075.37792,21367.10120165928,6.947796907399036,-5.5,-76.5,4853.0,1.0,16.0,2019.0,111.16475051838458,4.719968777225151,3.8841864124993646,0.37423711587019576,0.387073944370148,0.37423711587019576
3342,3342,121168,2023,4,-5.75,-76.25,PER,3075.37792,69108.48238255369,22.47154144312569,-5.5,-76.5,4853.0,1.0,16.0,2019.0,359.54466309001106,5.88761584111762,5.141508945264551,0.48209490666182897,0.4945660542865332,0.48209490666182897
3346,3346,121882,2023,4,-5.25,-79.25,PER,3077.96992,110274.99382772556,35.827183726254724,-5.5,-79.5,5042.0,1.5,3.0,2021.0,107.48155117876416,4.686580123304124,3.848421744377526,0.3711690899727088,0.3840002271757805,0.3711690899727088
3355,3355,121887,2023,4,-5.25,-76.75,PER,3077.96992,4518.8796334247145,1.4681363856293679,-5.5,-76.5,4853.0,1.0,16.0,2019.0,23.490182170069886,3.19827230948561,2.2670471734361146,0.23551291330283486,0.24698849472720935,0.23551291330283486
3356,3356,121888,2023,4,-5.25,-76.25,PER,3077.96992,3046.001195969141,0.9896136983590603,-5.5,-76.5,4853.0,1.0,16.0,2019.0,15.833819173744965,2.823389909003342,1.8733726162531628,0.20174204948538227,0.21247729571470597,0.20174204948538227
3537,3537,111162,2023,4,-12.75,-39.25,BRA,3000.529408,336650.2739142542,112.19695864892327,-12.5,-39.5,9980.0,3.0,12.0,4040.0,1346.3635037870793,7.2059050017615265,6.574395951672738,0.605013269244047,0.6159260848467298,0.605013269244047
3539,3539,111161,2023,4,-12.75,-39.75,BRA,3014.778112,51686.54896799141,17.14439572261012,-12.5,-39.5,9980.0,3.0,12.0,4040.0,205.73274867132145,5.331426889896794,4.541071251144412,0.4305871339876273,0.44336400383165897,0.4305871339876273
3540,3540,111881,2023,4,-12.25,-39.75,BRA,3020.64,58173.47533245849,19.25865887111953,-12.5,-39.5,9980.0,3.0,12.0,4040.0,231.10390645343435,5.447185144045407,4.66581893518231,0.44128845306532594,0.45402056210466246,0.44128845306532594
3541,3541,111882,2023,4,-12.25,-39.25,BRA,3019.8016,145589.99579784318,48.21177517021091,-12.5,-39.5,9980.0,3.0,12.0,4040.0,578.541302042531,6.362236932099503,5.655896652445658,0.5262209922612899,0.5382590708307494,0.5262209922612899
3889,3889,116928,2023,4,-8.75,-36.25,BRA,3054.978048,369202.7850065485,120.85284385210369,-8.5,-36.5,4783.0,1.5,10.0,2019.0,1208.5284385210368,7.097985842399574,6.456625654738927,0.5949104963141613,0.6059911837118376,0.5949104963141613
3892,3892,116927,2023,4,-8.75,-36.75,BRA,3054.978048,155560.2545337429,50.9202528101907,-8.5,-36.5,4783.0,1.5,10.0,2019.0,509.20252810190703,6.234807760814813,5.517617841364097,0.5143589229132207,0.5265281027070209,0.5143589229132207
3894,3894,117648,2023,4,-8.25,-36.25,BRA,3059.003904,312606.6697620555,102.19230820636949,-8.5,-36.5,4783.0,1.5,10.0,2019.0,1021.9230820636949,6.930419574526283,6.273921449543678,0.5792374518667974,0.5905652453084391,0.5792374518667974
3896,3896,117647,2023,4,-8.25,-36.75,BRA,3059.003904,137463.73849883978,44.9374184580445,-8.5,-36.5,4783.0,1.5,10.0,2019.0,449.374184580445,6.110078758531942,5.382390560376573,0.5027586251360092,0.515045708721927,0.5027586251360092
4024,4024,118363,2023,4,-7.75,-38.75,BRA,3062.724096,66666.0364845969,21.76690893301964,-7.5,-38.5,4977.0,1.5,2.0,2020.0,43.53381786603928,3.7962488526006792,2.8991733647590587,0.2897390428128792,0.3020374579692944,0.2897390428128792
4027,4027,118364,2023,4,-7.75,-38.25,BRA,3062.724096,133414.57079902574,43.560753961895806,-7.5,-38.5,4977.0,1.5,2.0,2020.0,87.12150792379161,4.4787166339505955,3.626023708112551,0.3520909614552924,0.36486457759798085,0.3520909614552924
4029,4029,119084,2023,4,-7.25,-38.25,BRA,3064.559616,91473.00888379308,29.848663542459565,-7.5,-38.5,4977.0,1.5,2.0,2020.0,59.69732708491913,4.1058996622510655,3.228299465710908,0.31797270061781746,0.3305435193434206,0.31797270061781746
4111,4111,119083,2023,4,-7.25,-38.75,BRA,3066.264064,153245.9345764513,49.97806169914116,-7.5,-38.5,4977.0,1.5,2.0,2020.0,99.95612339828232,4.614686000653587,3.7714499717089938,0.3645661657929557,0.3773817452960493,0.3645661657929557
4436,4436,137882,2023,4,5.75,0.75,GHA,1165.945216,318632.3166741844,273.2824083856307,5.5,0.5,4819.0,1.0,5.0,2019.0,1366.4120419281535,7.220675211882451,6.590520544415297,0.6063964966223095,0.61728581168449,0.6063964966223095
4437,4437,137155,2023,4,5.25,-2.75,GHA,2919.769856,323508.8954329286,110.79945043207151,5.5,-2.5,4631.0,1.0,1.0,2018.0,110.79945043207151,4.716706645074494,3.880691642994276,0.3739373215784989,0.3867736366157387,0.3739373215784989
4439,4439,137156,2023,4,5.25,-2.25,GHA,3077.897984,192024.49007461988,62.38819190006652,5.5,-2.5,4631.0,1.0,1.0,2018.0,62.38819190006652,4.149277596463916,3.274495680410148,0.32193558327564903,0.3345368370303675,0.32193558327564903
4444,4444,137875,2023,4,5.75,-2.75,GHA,3075.28192,157129.67418647924,51.09439663550562,5.5,-2.5,4631.0,1.0,1.0,2018.0,51.09439663550562,3.953057392793152,3.0657011286889935,0.3040244121233709,0.3164730535866953,0.3040244121233709
4446,4446,137876,2023,4,5.75,-2.25,GHA,3075.28192,203728.17592981455,66.24699173265212,5.5,-2.5,4631.0,1.0,1.0,2018.0,66.24699173265212,4.208372284881447,3.337464245193858,0.327337260339333,0.33997701920465917,0.327337260339333
4459,4459,137151,2023,4,5.25,-4.75,CIV,2046.203264,150721.8546416955,73.6592777919132,5.5,-4.5,9733.0,2.5,10.0,4039.0,736.592777919132,6.603391880870062,5.9179189971342945,0.5486982409382912,0.5604594899999723,0.5486982409382912
4460,4460,137152,2023,4,5.25,-4.25,CIV,1637.918976,4019530.5910515822,2454.047269705472,5.5,-4.5,9733.0,2.5,10.0,4039.0,24540.47269705472,10.108119728569168,9.767865083212424,0.8789608972497505,0.8831002970397458,0.8789608972497505
4464,4464,137871,2023,4,5.75,-4.75,CIV,3075.28192,309370.1257853383,100.59894794469389,5.5,-4.5,9733.0,2.5,10.0,4039.0,1005.989479446939,6.9147204452428745,6.256814035215973,0.5777699144072679,0.5891200033490254,0.5777699144072679
4475,4475,137872,2023,4,5.75,-4.25,CIV,3075.28192,309134.2132164279,100.52223544319081,5.5,-4.5,9733.0,2.5,10.0,4039.0,1005.2223544319081,6.913958354498871,6.2559836252391445,0.5776986787591204,0.5890498462402947,0.5776986787591204
4477,4477,138592,2023,4,6.25,-4.25,CIV,3072.504064,182461.4423940918,59.38525664846502,6.5,-4.5,4650.0,1.5,4.0,2018.0,237.54102659386007,5.474541314796247,4.6953167954521415,0.4438188889390768,0.4565389365383188,0.4438188889390768
4481,4481,138591,2023,4,6.25,-4.75,CIV,3072.504064,160915.52514230114,52.37276234317167,6.5,-4.5,4650.0,1.5,4.0,2018.0,209.4910493726867,5.3494431314235635,4.560478742623565,0.4322519805971487,0.44502255620965214,0.4322519805971487
4483,4483,139311,2023,4,6.75,-4.75,CIV,3069.413888,170206.81526310105,55.45254614522062,6.5,-4.5,4650.0,1.5,4.0,2018.0,221.8101845808825,5.406320218771764,4.621766992486025,0.43750951401390253,0.45025858883801806,0.43750951401390253
4484,4484,139312,2023,4,6.75,-4.25,CIV,3069.413888,323962.0415338225,105.54524523407072,6.5,-4.5,4650.0,1.5,4.0,2018.0,422.1809809362829,6.047799938457373,5.314915523895678,0.49697036621376717,0.5093123994198836,0.49697036621376717
4535,4535,138579,2023,4,6.25,-10.75,LBR,1107.282304,1905729.6806136244,1721.0874532441044,6.5,-10.5,4648.0,1.0,5.0,2018.0,8605.437266220522,9.06026572156869,8.60942451472286,0.7795855681479195,0.7866361842269782,0.7795855681479195
4536,4536,138580,2023,4,6.25,-10.25,LBR,2701.742592,197001.57909273205,72.91648718721908,6.5,-10.5,4648.0,1.0,5.0,2018.0,364.5824359360954,5.901491796675667,5.156522093770396,0.4833827902306583,0.49584345718177814,0.4833827902306583
4537,4537,139299,2023,4,6.75,-10.75,LBR,3052.191232,174606.18535397522,57.20683013677408,6.5,-10.5,4648.0,1.0,5.0,2018.0,286.0341506838704,5.6596012006105045,4.895035208066715,0.4609514752116261,0.47357531525428653,0.4609514752116261
4539,4539,139300,2023,4,6.75,-10.25,LBR,3069.413888,233332.2537684365,76.01850460136984,6.5,-10.5,4648.0,1.0,5.0,2018.0,380.0925230068492,5.943042188182886,5.201487074761461,0.4872400530938459,0.4996685336017658,0.4872400530938459
4546,4546,141455,2023,4,8.25,-12.75,SLE,2872.143872,197299.3853844571,68.69411637344923,8.5,-12.5,4506.0,1.5,1.0,2017.0,68.69411637344923,4.244115900623096,3.3755700827745865,0.33060612043737264,0.3432675312017537,0.33060612043737264
4555,4555,141456,2023,4,8.25,-12.25,SLE,3058.884096,248759.45118320803,81.32359493728526,8.5,-12.5,4506.0,1.5,1.0,2017.0,81.32359493728526,4.410657760850279,3.5533044484352887,0.3458528336142658,0.35859916393462904,0.3458528336142658
4557,4557,142175,2023,4,8.75,-12.75,SLE,3028.62336,350017.0587359536,115.56968864426693,8.5,-12.5,4506.0,1.5,1.0,2017.0,115.56968864426693,4.758489279951653,3.9254620770519066,0.37777789548408114,0.39062009306623463,0.37777789548408114
4562,4562,142176,2023,4,8.75,-12.25,SLE,3054.840064,430035.9312233212,140.77199533000532,8.5,-12.5,4506.0,1.5,1.0,2017.0,140.77199533000532,4.954220100446842,4.135419348284287,0.39578880902904146,0.4086388245145507,0.39578880902904146
4653,4653,155740,2023,4,18.25,-70.25,DOM,1464.422912,953019.162168774,650.7813790397552,18.5,-70.5,4956.0,2.0,4.0,2020.0,2603.1255161590207,7.864852203456762,7.295153486692184,0.6668425241868112,0.6765879297004258,0.6668425241868112
4660,4660,155735,2023,4,18.25,-72.75,HTI,1722.940416,883335.1069979989,512.6904556854965,18.5,-72.5,5050.0,1.5,5.0,2021.0,2563.4522784274827,7.849500198127223,7.278330002492952,0.6653993433069167,0.6751746435325845,0.6653993433069167
4663,4663,155739,2023,4,18.25,-70.75,DOM,1060.076992,151759.00287025457,143.15847246522878,18.5,-70.5,4956.0,2.0,4.0,2020.0,572.6338898609151,6.351991370282275,5.644774177908977,0.5252668651376599,0.5373158773855133,0.5252668651376599
4664,4664,155736,2023,4,18.25,-72.25,HTI,1651.810688,454955.4905038052,275.4283489076233,18.5,-72.5,5050.0,1.5,5.0,2021.0,1377.1417445381164,7.228491308793137,6.599053946014277,0.6071285234653978,0.6180053516672651,0.6071285234653978
4665,4665,156455,2023,4,18.75,-72.75,HTI,737.2048,606924.3858512782,823.2778542018151,18.5,-72.5,5050.0,1.5,5.0,2021.0,4116.389271009076,8.322974569403385,7.797845854535942,0.7099653401950474,0.7187620945129739,0.7099653401950474
4668,4668,156459,2023,4,18.75,-70.75,DOM,2926.727936,189148.4507392116,64.6279582097827,18.5,-70.5,4956.0,2.0,4.0,2020.0,258.5118328391308,5.558802300175726,4.78621549094548,0.45161651621947796,0.4642958961386625,0.45161651621947796
4669,4669,156456,2023,4,18.75,-72.25,HTI,2556.002816,3399722.30417576,1330.0933327984878,18.5,-72.5,5050.0,1.5,5.0,2021.0,6650.466663992439,8.802592660308415,8.32544282844088,0.7552245656927304,0.7629151285415835,0.7552245656927304
4671,4671,157179,2023,4,19.25,-70.75,DOM,2917.932032,1242443.0527487043,425.7957481953796,19.5,-70.5,9555.0,3.5,13.0,4038.0,5535.3447265399345,8.619089765326285,8.123428441122982,0.7378950221934071,0.7460220844297452,0.7378950221934071
4676,4676,157899,2023,4,19.75,-70.75,DOM,1920.155136,494128.5015980936,257.33780168796403,19.5,-70.5,9555.0,3.5,13.0,4038.0,3345.3914219435324,8.115637856756168,7.570181296952203,0.6904354299431944,0.6996749393316124,0.6904354299431944
4679,4679,156460,2023,4,18.75,-70.25,DOM,2921.856512,839098.5907033673,287.1799444145214,18.5,-70.5,4956.0,2.0,4.0,2020.0,1148.7197776580856,7.047273520062883,6.401311560640536,0.5901654481394721,0.6013226715429647,0.5901654481394721
4681,4681,157180,2023,4,19.25,-70.25,DOM,2915.496704,661286.3230249529,226.81772272892024,19.5,-70.5,9555.0,3.5,13.0,4038.0,2948.6303954759633,7.989435151815294,7.43173131563432,0.678558676977312,0.6880568781462174,0.678558676977312
4682,4682,157181,2023,4,19.25,-69.75,DOM,1883.595136,251637.5865438163,133.59430683081584,19.5,-69.5,4647.0,1.0,2.0,2018.0,267.1886136616317,5.591690515291736,4.821711149503525,0.45466146547871455,0.46732354357042916,0.45466146547871455
4683,4683,157900,2023,4,19.75,-70.25,DOM,1007.943936,115206.51348601589,114.2985332529605,19.5,-70.5,9555.0,3.5,13.0,4038.0,1485.8809322884865,7.304435870818737,6.681989415687697,0.6142430356960572,0.6249967118661199,0.6142430356960572
4718,4718,151535,2023,4,15.25,-12.75,MRT,2981.100288,204381.8897427612,68.55921304139675,15.5,-12.5,4787.0,1.0,4.0,2019.0,274.236852165587,5.617632007579398,4.84971587817596,0.45706381498539606,0.46971168449640777,0.45706381498539606
4719,4719,151536,2023,4,15.25,-12.25,MRT,2981.927936,135617.08658561658,45.47966600679668,15.5,-12.5,4787.0,1.0,4.0,2019.0,181.9186640271867,5.20904159517247,4.409312678668507,0.419284394893422,0.4320973685961784,0.419284394893422
4724,4724,152255,2023,4,15.75,-12.75,MRT,2974.746112,60856.82114344921,20.457820214624494,15.5,-12.5,4787.0,1.0,4.0,2019.0,81.83128085849798,4.416805778193352,3.5598714207938515,0.34641617286280896,0.35916514262497606,0.34641617286280896
